module,type,name,res_id,src,value,comments
sale,code,addons/sale/static/src/js/tour.js,13,Organize your sales activities with the <b>Sales app</b>.,Organize your sales activities with the <b>Sales app</b>.,openerp-web
sale,model,"ir.ui.view,arch_db",sale.view_order_form,Other Information,अन्य सूचना,
sale,model,"ir.model,name",sale.model_res_partner,Partner,साथी,
sale,model,"ir.model.fields,field_description",sale.field_sale_report_partner_id,Partner,साथी,
sale,model,"ir.model.fields,field_description",sale.field_sale_report_country_id,Partner Country,साझेदार देश,
sale,model,"ir.ui.view,arch_db",sale.view_order_product_search,Partner's Country,Partner's Country,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_payment_term_id,Payment Terms,भुक्तानी सर्तहरू,
sale,model,"res.groups,name",sale.group_sale_layout,Personalize sale order and invoice report,निजीकृत बिक्री आदेश र चलानी रिपोर्ट,
sale,selection,"sale.config.settings,group_sale_layout",0,"Personalize the sales orders and invoice report with categories, subtotals and page-breaks","Personalize the sales orders and invoice report with categories, subtotals and page-breaks",
sale,code,addons/sale/models/sale.py,287,Please define an accounting sale journal for this company.,कृपया यो कम्पनी को लागि एक लेखा बिक्री पत्रिका परिभाषित।,
sale,code,addons/sale/models/sale.py,824,"Please define income account for this product: ""%s"" (id:%d) - or for its category: ""%s"".","Please define income account for this product: ""%s"" (id:%d) - or for its category: ""%s"".",
sale,model,"ir.ui.view,arch_db",sale.report_saleorder_document,Price,मूल्य,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line_price_reduce,Price Reduce,मूल्य कम,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line_price_reduce_taxexcl,Price Reduce Tax excl,मूल्य कर अनन्य कम,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line_price_reduce_taxinc,Price Reduce Tax inc,मूल्य कर इंक कम,
sale,model,"ir.model,name",sale.model_product_pricelist,Pricelist,मूल्य सूचि,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_pricelist_id,Pricelist,मूल्य सूचि,
sale,model,"ir.model.fields,field_description",sale.field_sale_report_pricelist_id,Pricelist,मूल्य सूचि,
sale,model,"ir.model.fields,help",sale.field_sale_order_pricelist_id,Pricelist for current sales order.,वर्तमान बिक्री अर्डर लागि Pricelist।,
sale,model,"ir.ui.menu,name",sale.menu_product_pricelist_action2,Pricelists,pricelists,
sale,model,"ir.ui.menu,name",sale.menu_product_pricelist_main,Pricelists,pricelists,
sale,model,"ir.ui.view,arch_db",sale.view_sales_config,Pricing,मूल्य निर्धारण,
sale,model,"ir.ui.view,arch_db",sale.view_order_form,Print,मुद्रण,
sale,selection,"sale.config.settings,module_website_quote",0,Print quotes or send by email,उद्धरण छाप्न वा इमेल द्वारा पठाउन,
sale,model,"ir.model,name",sale.model_procurement_order,Procurement,खरीद,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_procurement_group_id,Procurement Group,खरीद समूह,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line_procurement_ids,Procurements,Procurements,
sale,model,"ir.model,name",sale.model_product_product,Product,उत्पाद,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line_product_id,Product,उत्पाद,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_product_id,Product,उत्पाद,
sale,model,"ir.model.fields,field_description",sale.field_sale_report_product_id,Product,उत्पाद,
sale,model,"ir.ui.view,arch_db",sale.view_sales_order_line_filter,Product,उत्पाद,
sale,model,"ir.ui.menu,name",sale.menu_product_category_action_form,Product Categories,उत्पादन श्रेणियाँ,
sale,model,"ir.model.fields,field_description",sale.field_sale_report_categ_id,Product Category,उत्पाद श्रेणी,
sale,model,"ir.ui.view,arch_db",sale.view_order_product_search,Product Category,उत्पाद श्रेणी,
sale,model,"ir.model,name",sale.model_product_template,Product Template,उत्पाद  प्रारूप,
sale,model,"ir.model.fields,field_description",sale.field_sale_report_product_tmpl_id,Product Template,उत्पाद  प्रारूप,
sale,model,"ir.model.fields,field_description",sale.field_sale_config_settings_group_product_variant,Product Variants,उत्पादन भिन्न,
sale,model,"ir.ui.menu,name",sale.menu_product,Product Variants,उत्पादन भिन्न,
sale,model,"ir.ui.menu,name",sale.menu_products,Product Variants,उत्पादन भिन्न,
sale,model,"ir.ui.menu,name",sale.menu_product_template_action,Products,उत्पादन,
sale,model,"ir.ui.menu,name",sale.prod_config_main,Products,उत्पादन,
sale,model,"ir.ui.view,arch_db",sale.view_sales_config,Products,उत्पादन,
sale,selection,"sale.config.settings,group_product_variant",0,"Products can have several attributes, defining variants (Example: size, color,...)","Products can have several attributes, defining variants (Example: size, color,...)",
sale,selection,"sale.config.settings,group_uom",0,Products have only one unit of measure (easier),उत्पादन उपाय मात्र एक एकाइ छ (सजिलो),
sale,model,"res.groups,name",sale.group_mrp_properties,Properties on lines,लाइनहरु मा गुण,
sale,model,"ir.ui.view,arch_db",sale.view_order_line_tree,Qty,मात्रा,
sale,model,"ir.model.fields,field_description",sale.field_sale_report_qty_delivered,Qty Delivered,मात्रा वितरित,
sale,model,"ir.model.fields,field_description",sale.field_sale_report_qty_invoiced,Qty Invoiced,मात्रा चलानी,
sale,model,"ir.model.fields,field_description",sale.field_sale_report_qty_to_invoice,Qty To Invoice,मात्रा गर्न चलानी,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line_product_uom_qty,Quantity,मात्रा,
sale,model,"ir.ui.view,arch_db",sale.report_invoice_layouted,Quantity,मात्रा,
sale,model,"ir.ui.view,arch_db",sale.report_saleorder_document,Quantity,मात्रा,
sale,model,"ir.ui.view,arch_db",sale.crm_team_salesteams_view_kanban,Quotation,उद्धरण,
sale,model,"ir.ui.view,arch_db",sale.view_quotation_tree,Quotation,उद्धरण,
sale,selection,"sale.order,state",0,Quotation,उद्धरण,
sale,model,"ir.ui.view,arch_db",sale.report_saleorder_document,Quotation #,उद्धरण #,
sale,model,"ir.actions.report.xml,name",sale.report_sale_order,Quotation / Order,Quotation / Order,
sale,model,"ir.ui.view,arch_db",sale.report_saleorder_document,Quotation Date:,उद्धरण तिथि:,
sale,model,"ir.ui.view,arch_db",sale.view_quotation_tree,Quotation Number,उद्धरण नम्बर,
sale,selection,"sale.order,state",0,Quotation Sent,उद्धरण पठाइयो,
sale,selection,"sale.report,state",0,Quotation Sent,उद्धरण पठाइयो,
sale,model,"mail.message.subtype,description",sale.mt_order_confirmed,Quotation confirmed,उद्धरण पुष्टि,
sale,model,"mail.message.subtype,description",sale.mt_order_sent,Quotation sent,उद्धरण SENT,
sale,model,"mail.message.subtype,name",sale.mt_order_sent,Quotation sent,उद्धरण SENT,
sale,model,"mail.message.subtype,name",sale.mt_salesteam_order_sent,Quotation sent,उद्धरण SENT,
sale,model,"ir.actions.act_window,name",sale.action_quotations,Quotations,कोटेशन,
sale,model,"ir.actions.act_window,name",sale.action_quotations_salesteams,Quotations,कोटेशन,
sale,model,"ir.model.fields,field_description",sale.field_crm_team_use_quotations,Quotations,कोटेशन,
sale,model,"ir.ui.menu,name",sale.menu_sale_quotations,Quotations,कोटेशन,
sale,model,"ir.ui.view,arch_db",sale.crm_team_salesteams_view_kanban,Quotations,कोटेशन,
sale,model,"ir.ui.view,arch_db",sale.sale_order_view_search_inherit_quotation,Quotations,कोटेशन,
sale,model,"ir.ui.view,arch_db",sale.view_order_product_search,Quotations,कोटेशन,
sale,model,"ir.ui.view,arch_db",sale.view_sales_config,Quotations & Sales,Quotations & Sales,
sale,model,"ir.actions.act_window,name",sale.action_order_report_quotation_salesteam,Quotations Analysis,कोटेशन विश्लेषण,
sale,model,"ir.ui.view,arch_db",sale.sale_order_view_search_inherit_quotation,Quotations Sent,कोटेशन पठाइयो,
sale,model,"ir.actions.act_window,name",sale.act_res_partner_2_sale_order,Quotations and Sales,कोटेशन र बिक्री,
sale,model,"ir.model.fields,field_description",sale.field_product_product_expense_policy,Re-Invoice Expenses,Re-Invoice Expenses,
sale,model,"ir.model.fields,field_description",sale.field_product_template_expense_policy,Re-Invoice Expenses,Re-Invoice Expenses,
sale,model,"ir.model.fields,help",sale.field_sale_order_origin,Reference of the document that generated this sales order request.,कागजातको सन्दर्भ यो बिक्री अर्डर अनुरोध उत्पन्न।,
sale,model,"ir.actions.act_window,name",sale.report_configuration_action,Report Configuration,रिपोर्ट कन्फिगरेसन,
sale,model,"ir.ui.view,arch_db",sale.report_configuration_form_view,Report Configuration,रिपोर्ट कन्फिगरेसन,
sale,model,"ir.ui.view,arch_db",sale.report_configuration_tree_view,Report Configuration,रिपोर्ट कन्फिगरेसन,
sale,model,"ir.ui.menu,name",sale.Report_configuration,Report Layout Categories,रिपोर्ट लेआउट श्रेणियाँ,
sale,model,"ir.ui.view,arch_db",sale.view_order_form,Reporting,रिपोर्टिङ,
sale,model,"ir.model.fields,field_description",sale.field_account_analytic_line_so_line,Sale Order Line,आदेश रेखा बिक्री,
sale,model,"ir.model.fields,field_description",sale.field_procurement_order_sale_line_id,Sale Order Line,आदेश रेखा बिक्री,
sale,model,"ir.actions.act_window,name",sale.action_product_sale_list,Sale Order Lines,आदेश रेखा बिक्री,
sale,model,"ir.model.fields,field_description",sale.field_account_invoice_line_sale_line_ids,Sale Order Lines,आदेश रेखा बिक्री,
sale,model,"ir.model.fields,field_description",sale.field_sale_config_settings_auto_done_setting,Sale Order Modification,आदेश संशोधन बिक्री,
sale,model,"ir.ui.view,arch_db",sale.view_sales_config,Sale Price,बेच्ने मुल्य,
sale,model,"ir.model.fields,field_description",sale.field_sale_config_settings_sale_pricelist_setting,Sale pricelist setting,बिक्री pricelist सेटिङ,
sale,model,"ir.ui.menu,name",sale.menu_report_product_all,Sales,बिक्री,
sale,model,"ir.ui.menu,name",sale.menu_sales_config,Sales,बिक्री,
sale,model,"ir.ui.view,arch_db",sale.crm_team_salesteams_view_kanban,Sales,बिक्री,
sale,model,"ir.ui.view,arch_db",sale.product_form_view_sale_order_button,Sales,बिक्री,
sale,model,"ir.ui.view,arch_db",sale.product_template_form_view_sale_order_button,Sales,बिक्री,
sale,model,"ir.ui.view,arch_db",sale.res_partner_view_buttons,Sales,बिक्री,
sale,model,"ir.ui.view,arch_db",sale.sale_order_view_search_inherit_quotation,Sales,बिक्री,
sale,model,"ir.ui.view,arch_db",sale.sale_order_view_search_inherit_sale,Sales,बिक्री,
sale,model,"ir.ui.view,arch_db",sale.view_order_product_search,Sales,बिक्री,
sale,model,"ir.model,name",sale.model_sale_advance_payment_inv,Sales Advance Payment Invoice,बिक्री अग्रिम भुक्तानी चलानी,
sale,model,"ir.actions.act_window,name",sale.action_order_report_all,Sales Analysis,बिक्री विश्लेषण,
sale,model,"ir.actions.act_window,name",sale.action_order_report_so_salesteam,Sales Analysis,बिक्री विश्लेषण,
sale,model,"ir.ui.view,arch_db",sale.view_order_product_graph,Sales Analysis,बिक्री विश्लेषण,
sale,model,"ir.ui.view,arch_db",sale.view_order_product_pivot,Sales Analysis,बिक्री विश्लेषण,
sale,model,"ir.ui.view,arch_db",sale.view_order_product_search,Sales Analysis,बिक्री विश्लेषण,
sale,selection,"sale.report,state",0,Sales Done,बिक्री भयो,
sale,model,"ir.filters,name",sale.filter_sale_report_sales_funnel,Sales Funnel,बिक्री टुकी,
sale,model,"ir.ui.view,arch_db",sale.view_order_form,Sales Information,बिक्री सूचना,
sale,model,"ir.model,name",sale.model_sale_order,Sales Order,बिक्री आदेश,
sale,model,"ir.model.fields,field_description",sale.field_res_partner_sale_order_ids,Sales Order,बिक्री आदेश,
sale,model,"ir.model.fields,field_description",sale.field_res_partner_sale_warn,Sales Order,बिक्री आदेश,
sale,model,"ir.model.fields,field_description",sale.field_res_users_sale_order_ids,Sales Order,बिक्री आदेश,
sale,model,"ir.model.fields,field_description",sale.field_res_users_sale_warn,Sales Order,बिक्री आदेश,
sale,model,"ir.ui.view,arch_db",sale.view_order_form,Sales Order,बिक्री आदेश,
sale,model,"ir.ui.view,arch_db",sale.view_sales_order_filter,Sales Order,बिक्री आदेश,
sale,model,"res.request.link,name",sale.req_link_sale_order,Sales Order,बिक्री आदेश,
sale,selection,"sale.order,state",0,Sales Order,बिक्री आदेश,
sale,selection,"sale.report,state",0,Sales Order,बिक्री आदेश,
sale,model,"mail.message.subtype,name",sale.mt_order_confirmed,Sales Order Confirmed,बिक्री आदेश पुष्टि,
sale,model,"mail.message.subtype,name",sale.mt_salesteam_order_confirmed,Sales Order Confirmed,बिक्री आदेश पुष्टि,
sale,model,"ir.model,name",sale.model_sale_order_line,Sales Order Line,बिक्री आदेश रेखा,
sale,model,"ir.model.fields,field_description",sale.field_product_product_sale_line_warn,Sales Order Line,बिक्री आदेश रेखा,
sale,model,"ir.model.fields,field_description",sale.field_product_template_sale_line_warn,Sales Order Line,बिक्री आदेश रेखा,
sale,model,"ir.ui.view,arch_db",sale.view_order_form,Sales Order Lines,बिक्री आदेश रेखा,
sale,model,"ir.ui.view,arch_db",sale.view_order_line_tree,Sales Order Lines,बिक्री आदेश रेखा,
sale,model,"ir.ui.view,arch_db",sale.view_sales_order_line_filter,Sales Order Lines ready to be invoiced,बिक्री आदेश रेखा चलानी गर्न तयार,
sale,model,"ir.ui.view,arch_db",sale.view_sales_order_line_filter,Sales Order Lines related to a Sales Order of mine,बिक्री आदेश रेखा मेरो एउटा बिक्री आदेश सम्बन्धित,
sale,model,"ir.actions.act_window,name",sale.action_orders,Sales Orders,बिक्री आदेश,
sale,model,"ir.actions.act_window,name",sale.action_orders_salesteams,Sales Orders,बिक्री आदेश,
sale,model,"ir.actions.act_window,name",sale.action_orders_to_invoice_salesteams,Sales Orders,बिक्री आदेश,
sale,model,"ir.ui.menu,name",sale.menu_sale_order,Sales Orders,बिक्री आदेश,
sale,model,"ir.ui.view,arch_db",sale.crm_team_salesteams_view_kanban,Sales Orders,बिक्री आदेश,
sale,model,"ir.ui.view,arch_db",sale.view_order_tree,Sales Orders,बिक्री आदेश,
sale,model,"ir.ui.view,arch_db",sale.view_sale_order_calendar,Sales Orders,बिक्री आदेश,
sale,model,"ir.ui.view,arch_db",sale.view_sale_order_graph,Sales Orders,बिक्री आदेश,
sale,model,"ir.ui.view,arch_db",sale.view_sale_order_pivot,Sales Orders,बिक्री आदेश,
sale,model,"ir.model,name",sale.model_sale_report,Sales Orders Statistics,बिक्री आदेश तथ्याङ्क,
sale,model,"ir.model.fields,field_description",sale.field_sale_config_settings_group_sale_layout,Sales Reports Layout,बिक्री प्रतिवेदन लेआउट,
sale,model,"ir.model,name",sale.model_crm_team,Sales Team,बिक्री टोली,
sale,model,"ir.model.fields,field_description",sale.field_account_invoice_report_team_id,Sales Team,बिक्री टोली,
sale,model,"ir.model.fields,field_description",sale.field_account_invoice_team_id,Sales Team,बिक्री टोली,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_team_id,Sales Team,बिक्री टोली,
sale,model,"ir.model.fields,field_description",sale.field_sale_report_team_id,Sales Team,बिक्री टोली,
sale,model,"ir.ui.view,arch_db",sale.account_invoice_groupby_inherit,Sales Team,बिक्री टोली,
sale,model,"ir.ui.view,arch_db",sale.view_account_invoice_report_search_inherit,Sales Team,बिक्री टोली,
sale,model,"ir.ui.view,arch_db",sale.view_order_product_search,Sales Team,बिक्री टोली,
sale,model,"ir.ui.view,arch_db",sale.view_sales_order_filter,Sales Team,बिक्री टोली,
sale,model,"ir.actions.act_window,name",sale.action_orders_to_invoice,Sales to Invoice,चलानी गर्न बिक्री,
sale,model,"ir.ui.menu,name",sale.menu_sale_order_invoice,Sales to Invoice,चलानी गर्न बिक्री,
sale,model,"ir.ui.view,arch_db",sale.crm_team_salesteams_view_kanban,Sales to Invoice,चलानी गर्न बिक्री,
sale,selection,"sale.config.settings,module_sale_margin",0,Salespeople do not need to view margins when quoting,उद्धरण गर्दा विक्रेता दृश्य मार्जिन गर्न आवश्यक छैन,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line_salesman_id,Salesperson,Salesperson,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_user_id,Salesperson,Salesperson,
sale,model,"ir.model.fields,field_description",sale.field_sale_report_user_id,Salesperson,Salesperson,
sale,model,"ir.ui.view,arch_db",sale.view_order_product_search,Salesperson,Salesperson,
sale,model,"ir.ui.view,arch_db",sale.view_sales_order_filter,Salesperson,Salesperson,
sale,model,"ir.ui.view,arch_db",sale.view_sales_order_line_filter,Salesperson,Salesperson,
sale,model,"ir.ui.view,arch_db",sale.report_configuration_search_view,Search Name,खोज नाम,
sale,model,"ir.ui.view,arch_db",sale.view_sales_order_filter,Search Sales Order,बिक्री आदेश खोजी,
sale,model,"ir.ui.view,arch_db",sale.view_sales_order_line_filter,Search Sales Order,बिक्री आदेश खोजी,
sale,model,"ir.model.fields,field_description",sale.field_account_invoice_line_layout_category_id,Section,खण्ड,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line_layout_category_id,Section,खण्ड,
sale,code,addons/sale/static/src/js/tour.js,44,"Select a product, or create a new one on the fly. The product will define the default sale price (that you can change), taxes and description automatically.","Select a product, or create a new one on the fly. The product will define the default sale price (that you can change), taxes and description automatically.",openerp-web
sale,model,"ir.model.fields,help",sale.field_product_product_sale_line_warn,"Selecting the ""Warning"" option will notify user with the message, Selecting ""Blocking Message"" will throw an exception with the message and block the flow. The Message has to be written in the next field.","Selecting the ""Warning"" option will notify user with the message, Selecting ""Blocking Message"" will throw an exception with the message and block the flow. The Message has to be written in the next field.",
sale,model,"ir.model.fields,help",sale.field_product_template_sale_line_warn,"Selecting the ""Warning"" option will notify user with the message, Selecting ""Blocking Message"" will throw an exception with the message and block the flow. The Message has to be written in the next field.","Selecting the ""Warning"" option will notify user with the message, Selecting ""Blocking Message"" will throw an exception with the message and block the flow. The Message has to be written in the next field.",
sale,model,"ir.model.fields,help",sale.field_res_partner_sale_warn,"Selecting the ""Warning"" option will notify user with the message, Selecting ""Blocking Message"" will throw an exception with the message and block the flow. The Message has to be written in the next field.","Selecting the ""Warning"" option will notify user with the message, Selecting ""Blocking Message"" will throw an exception with the message and block the flow. The Message has to be written in the next field.",
sale,model,"ir.model.fields,help",sale.field_res_users_sale_warn,"Selecting the ""Warning"" option will notify user with the message, Selecting ""Blocking Message"" will throw an exception with the message and block the flow. The Message has to be written in the next field.","Selecting the ""Warning"" option will notify user with the message, Selecting ""Blocking Message"" will throw an exception with the message and block the flow. The Message has to be written in the next field.",
sale,model,"ir.model.fields,field_description",sale.field_sale_config_settings_module_website_sale_digital,Sell digital products - provide downloadable content on your customer portal,Sell digital products - provide downloadable content on your customer portal,
sale,model,"ir.ui.view,arch_db",sale.view_order_form,Send by Email,इमेल बाट पठाऊ,
sale,selection,"sale.config.settings,module_website_quote",0,Send quotations your customer can approve & pay online (advanced),Send quotations your customer can approve & pay online (advanced),
sale,model,"ir.model.fields,field_description",sale.field_sale_layout_category_sequence,Sequence,अनुक्रम,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line_sequence,Sequence,अनुक्रम,
sale,model,"sale.layout_category,name",sale.sale_layout_cat_1,Services,सेवाहरू,
sale,code,addons/sale/static/src/js/sale.js,19,Set an invoicing target:,एक चलानी लक्ष्य सेट:,openerp-web
sale,model,"ir.ui.view,arch_db",sale.view_order_form,Set to Quotation,उद्धरण सेट,
sale,model,"ir.ui.view,arch_db",sale.view_order_form,Setup default terms and conditions in your company settings.,तपाईंको कम्पनी सेटिङमा सेटअप पूर्वनिर्धारित नियम र सर्तहरू।,
sale,selection,"sale.config.settings,group_display_incoterm",0,Show incoterms on sales orders and invoices,बिक्री आदेश र चलानीहरूमा incoterms देखाउन,
sale,model,"res.groups,comment",sale.group_show_price_total,Show line subtotals with taxes included (B2C),समावेश कर संग लाइन शो उप योगफल (B2C),
sale,selection,"sale.config.settings,sale_show_tax",0,Show line subtotals with taxes included (B2C),समावेश कर संग लाइन शो उप योगफल (B2C),
sale,model,"res.groups,comment",sale.group_show_price_subtotal,Show line subtotals without taxes (B2B),कर बिना लाइन शो उप योगफल (B2B),
sale,selection,"sale.config.settings,sale_show_tax",0,Show line subtotals without taxes (B2B),कर बिना लाइन शो उप योगफल (B2B),
sale,model,"ir.model.fields,field_description",sale.field_sale_config_settings_group_product_pricelist,Show pricelists On Products,उत्पादन मा pricelists शो,
sale,model,"ir.model.fields,field_description",sale.field_sale_config_settings_group_pricelist_item,Show pricelists to customers,ग्राहकहरु गर्न pricelists देखाउन,
sale,selection,"product.pricelist,discount_policy",0,Show public price & discount to the customer,Show public price & discount to the customer,
sale,model,"ir.model.fields,field_description",sale.field_sale_config_settings_group_show_price_subtotal,Show subtotal,उप योगफल शो,
sale,model,"ir.model.fields,field_description",sale.field_sale_config_settings_group_show_price_total,Show total,कुल शो,
sale,selection,"sale.config.settings,group_uom",0,Some products may be sold/purchased in different units of measure (advanced),Some products may be sold/purchased in different units of measure (advanced),
sale,model,"ir.model.fields,field_description",sale.field_sale_order_origin,Source Document,स्रोत कागजात,
sale,selection,"sale.config.settings,sale_pricelist_setting",0,"Specific prices per customer segment, currency, etc.","Specific prices per customer segment, currency, etc.",
sale,model,"ir.model.fields,field_description",sale.field_sale_order_state,Status,स्थिति,
sale,model,"ir.model.fields,field_description",sale.field_sale_report_state,Status,स्थिति,
sale,model,"ir.ui.view,arch_db",sale.view_order_product_search,Status,स्थिति,
sale,model,"ir.ui.view,arch_db",sale.view_sales_config,Subscriptions,सदस्यता,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line_price_subtotal,Subtotal,उप कुल,
sale,model,"ir.ui.view,arch_db",sale.report_invoice_document_inherit_sale,TIN:,कपन:,
sale,model,"ir.model.fields,help",sale.field_crm_team_invoiced_target,Target of invoice revenue for the current month. This is the amount the sales team estimates to be able to invoice this month.,हालको महिनाको लागि चलानी राजस्व लक्ष्य। यो बिक्री टोली यो महिना चलानी गर्न सक्षम हुन अनुमान मात्रा हो।,
sale,model,"ir.model.fields,field_description",sale.field_sale_config_settings_sale_show_tax,Tax Display,कर प्रदर्शन,
sale,model,"res.groups,name",sale.group_show_price_subtotal,Tax display B2B,कर प्रदर्शन B2B,
sale,model,"res.groups,name",sale.group_show_price_total,Tax display B2C,कर प्रदर्शन B2C,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_amount_tax,Taxes,कर,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line_price_tax,Taxes,कर,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line_tax_id,Taxes,कर,
sale,model,"ir.ui.view,arch_db",sale.report_invoice_layouted,Taxes,कर,
sale,model,"ir.ui.view,arch_db",sale.report_saleorder_document,Taxes,कर,
sale,model,"ir.model.fields,help",sale.field_sale_advance_payment_inv_deposit_taxes_id,Taxes used for deposits,जम्मा लागि प्रयोग कर,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_note,Terms and conditions,नियम र सर्तहरू,
sale,code,addons/sale/models/sale_analytic.py,115,The Sales Order %s linked to the Analytic Account %s is cancelled. You cannot register an expense on a cancelled Sales Order.,The Sales Order %s linked to the Analytic Account %s is cancelled. You cannot register an expense on a cancelled Sales Order.,
sale,code,addons/sale/models/sale_analytic.py,114,The Sales Order %s linked to the Analytic Account %s is currently locked. You cannot register an expense on a locked Sales Order. Please create a new SO linked to this Analytic Account.,The Sales Order %s linked to the Analytic Account %s is currently locked. You cannot register an expense on a locked Sales Order. Please create a new SO linked to this Analytic Account.,
sale,code,addons/sale/models/sale_analytic.py,112,The Sales Order %s linked to the Analytic Account %s must be validated before registering expenses.,The Sales Order %s linked to the Analytic Account %s must be validated before registering expenses.,
sale,model,"ir.model.fields,help",sale.field_sale_advance_payment_inv_amount,"The amount to be invoiced in advance, taxes excluded.","The amount to be invoiced in advance, taxes excluded.",
sale,model,"ir.model.fields,help",sale.field_sale_order_project_id,The analytic account related to a sales order.,को विश्लेषनात्मक खाता बिक्री अर्डर सम्बन्धित।,
sale,model,"ir.model.fields,help",sale.field_sale_order_related_project_id,The analytic account related to a sales order.,को विश्लेषनात्मक खाता बिक्री अर्डर सम्बन्धित।,
sale,code,addons/sale/models/sale.py,726,The ordered quantity has been decreased. Do not forget to take it into account on your invoices and delivery orders.,यो आदेश मात्रा कम गरिएको छ। तपाईंको ईनभ्वाइसहरू र वितरण आदेश मा खाता यसलाई लिन नबिर्सनुहोला।,
sale,model,"ir.model.fields,help",sale.field_sale_config_settings_group_display_incoterm,The printed reports will display the incoterms for the sales orders and the related invoices,मुद्रण रिपोर्टहरूले बिक्री आदेश लागि incoterms र सम्बन्धित इनभ्वाइसहरू प्रदर्शन गर्नेछ,
sale,code,addons/sale/wizard/sale_make_invoice_advance.py,151,The product used to invoice a down payment should be of type 'Service'. Please use another product or update this product.,The product used to invoice a down payment should be of type 'Service'. Please use another product or update this product.,
sale,code,addons/sale/wizard/sale_make_invoice_advance.py,149,"The product used to invoice a down payment should have an invoice policy set to ""Ordered quantities"". Please update your deposit product to be able to create a deposit invoice.","The product used to invoice a down payment should have an invoice policy set to ""Ordered quantities"". Please update your deposit product to be able to create a deposit invoice.",
sale,code,addons/sale/wizard/sale_make_invoice_advance.py,78,The value of the down payment amount must be positive.,को तल भुक्तानी रकम को मूल्य सकारात्मक हुनुपर्छ।,
sale,code,addons/sale/wizard/sale_make_invoice_advance.py,74,"There is no income account defined for this product: ""%s"". You may have to install a chart of account from Accounting app, settings menu.","There is no income account defined for this product: ""%s"". You may have to install a chart of account from Accounting app, settings menu.",
sale,code,addons/sale/models/sale.py,372,There is no invoicable line.,कुनै invoicable लाइन हो।,
sale,code,addons/sale/models/sale.py,377,There is no invoicable line.,कुनै invoicable लाइन हो।,
sale,model,"ir.ui.view,arch_db",sale.view_order_product_search,This Year,यो वर्ष,
sale,model,"ir.actions.act_window,help",sale.action_order_report_all,"This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.","This report performs analysis on your quotations and sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.",
sale,model,"ir.actions.act_window,help",sale.action_order_report_quotation_salesteam,"This report performs analysis on your quotations. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.","This report performs analysis on your quotations. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.",
sale,model,"ir.actions.act_window,help",sale.action_order_report_so_salesteam,"This report performs analysis on your sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.","This report performs analysis on your sales orders. Analysis check your sales revenues and sort it by different group criteria (salesman, partner, product, etc.) Use this report to perform analysis on sales not having invoiced yet. If you want to analyse your turnover, you should use the Invoice Analysis report in the Accounting application.",
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line_qty_to_invoice,To Invoice,गर्न चलानी,
sale,model,"ir.ui.view,arch_db",sale.sale_order_view_search_inherit_sale,To Invoice,गर्न चलानी,
sale,model,"ir.ui.view,arch_db",sale.view_sales_order_line_filter,To Invoice,गर्न चलानी,
sale,selection,"sale.order,invoice_status",0,To Invoice,गर्न चलानी,
sale,selection,"sale.order.line,invoice_status",0,To Invoice,गर्न चलानी,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_amount_total,Total,कुल,
sale,model,"ir.model.fields,field_description",sale.field_sale_order_line_price_total,Total,कुल,
